book_id,num_reviews,avg_rating,title
B000E59E1C,16,4.375,The Autobiography of Bertrand Russell 1872-1914
0812013719,13,4.153846153846154,Fondues from Around the World
0766103986,1,4.0,"Good Men (Little Journeys to the Homes of the Great, Vol. 1) (v. 1)"
5555358652,2,4.0,Cannibal Queen
0836246233,16,4.8125,Christmas Journal
1582140340,1,3.0,Igbo Basic Course (Intensive Tapes series)
B000N7C8T6,5,3.4,Market Trading Tactics: Beating the Odds Through Technical Analysis and Money Management (Wiley Trading Advantage)
0325003297,3,5.0,Divided We Stand: Teaching About Conflict in U.S. History
096503061X,2,5.0,Design Outlaws on the Ecological Frontier: A Companion Book to the Award Winning Film: Ecological Design: Inventing the Future
0451148096,4,2.5,The Proud Viscount
B000BT75T4,84,4.357142857142857,The Postman Always Rings Twice
0534598358,10,4.1,American Music: A Panorama
0691114781,1,5.0,"Down from Olympus: Archaeology and Philhellenism in Germany, 1750-1970"
B00088I09C,8,3.75,Westward ho!
0913668583,11,4.181818181818182,The Three Boxes of Life and How to Get Out of Them: An Introduction to Life/Work Planning
B0007J9UAA,1,5.0,Through an Eastern window
067003553X,13,4.666666666666667,Ruby's Beauty Shop (Max and Ruby)
0786107707,31,4.580645161290323,"Sharpe's Company: Richard Sharpe and the Siege of Badajoz, January to April 1812 (Richard Sharpe Adventure Series )(Library Edition)"
B000Q1GTEY,4,1.75,"US Navy Carriers: Weapons Of War (Number 3 in the Series), DVD & Booklet"
1889191086,26,4.961538461538462,My Garden Visits
155685241X,24,4.125,Doctor Thorne (Classic Books on Cassettes Collection) [UNABRIDGED]
0876040032,11,3.8181818181818183,The Book of the Revelation: A Commentary Based on a Study of Twenty-Three Psychic Discourses by Edgar Cayce
0786271248,18,4.277777777777778,Wisdom's Daughter: A Novel of Solomon and Sheba
0881411337,4,4.75,On the Unity of Christ
0553380524,29,4.517241379310345,Pain Free at Your PC
B0000CHRA2,3,4.666666666666667,"Roosevelt in Retrospect, a Profile in History"
B000855VGK,1,3.0,Essays on Russian novelists
B0007E0KCM,2,1.0,"Chess and checkers,: The way to mastership"
029274336X,1,4.0,Western Representations of the Muslim Woman: From Termagant to Odalisque
B0006AOP32,8,4.375,Double For Death
1891984845,2,3.0,Start Your Own Business Support Service
097520761X,2,4.5,Nina Rose's Toes
B0007GW7TY,1,5.0,The Massachusetts rule of trust investments
0300092717,4,2.75,Safe Among the Germans: Liberated Jews After World War II
0764927760,4,2.25,Bungalow Basics: Kitchens
0743491947,10,4.5,StarPet: How to Make Your Pet a Star
1590072332,20,2.75,The Mighty Johns
1575607530,1,5.0,Bonnie McKee - Trouble
0673397513,2,4.5,Policy Paradox and Political Reason
B0007SHMFG,1,3.0,"Biography - Carlin, George (Denis) (1937-): An article from: Contemporary Authors"
B0007FFTSG,4,4.5,A survey of modern algebra
1592400922,4,3.75,The Official eBay Bible Second Edition: The Newly Revised and Updated Version of the Most Comprehensive eBay How-To Manual for Everyone from First-Time Users to eBay Experts
079357336X,9,4.625,Jesus Freak
B0007E6FIU,1,3.0,A ride to Panmunjom
B0007FKSAU,1,5.0,The Cordon Bleu cook book
0769214894,1,5.0,"Solos for Marimba, Xylophone or Vibes: Two, Three and Four Mallet Solos for the Advancing Student"
B000JHKLGW,31,4.096774193548387,War in Heaven
1585744077,8,4.5,"Running with the Bulls: Fiestas, Corridas, Toreros, and An American's Adventure in Pamplona"
B00005W9ON,9,4.222222222222222,Little Gloria ... happy at last
1576851370,1,5.0,PARENT'S GUIDE TO STANDARDIZED TESTS
B000MQADHC,1,5.0,"Greece: A Traveller's Guide to the Sites, Monuments and History"
B000RAVB3S,26,4.538461538461538,THE MASKS OF GOD CREATIVE MYTHOLOGY
B0007EQ9BS,1,5.0,A doctor talks to 9-to-12-year-olds
B0006S3CGA,114,4.696428571428571,Siblings without rivalry: How to help your children live together so you can live too
1401087256,3,4.666666666666667,Death by Benevolent Tiger
0060262516,3,5.0,Rufus
0944460224,4,3.5,The Haircoloring Manual: A Practical Guide to Successful Haircoloring
0963596772,2,4.5,Safe Passage
B0007DQK4A,1,5.0,"Goldfish varieties and water gardens,"
B000JMKTQO,2,3.0,The Fifth Quadrant (Gloria VanDeen)
B0006WA7FA,5,3.8,"Life and campaigns of Lieut.-Gen. Thomas J. Jackson, (Stonewall Jackson)"
0874369533,2,4.5,Dictionary of Chicano Folklore
B0006FACFM,9,3.6666666666666665,Master of space and time
0813812658,1,5.0,Quality Control
0553479482,295,4.15358361774744,"Star Wars: I, Jedi"
1403364230,3,4.0,Waiting for Me: One Woman's Relentless Desire for a Child
0521755506,14,4.214285714285714,The Elements of New Testament Greek
0805020799,1,3.0,The Dictionary of Ecology and Environmental Science (Henry Holt Reference Book)
1583880666,2,4.5,Chaparral: Can-Am Racing Cars from Texas (Ludvigsen Library)
B000GSNV7A,17,4.9411764705882355,THE SOUL WINNER
B0008DU9QE,1,5.0,An overview of silicone rubber.: An article from: Rubber World
1891400010,18,3.388888888888889,The Ultimate Homeschool Planner: The Last Planner You Will Ever Need
B000FW3D2K,7,4.142857142857143,The Changeling
0829728880,2,4.5,Lecciones Bblicas Creativas para Jvenes sobre Juan
B000HZAZS0,1,4.0,Mastodonia A Novel
0967091705,1,5.0,Fenn Cache: Clovis Weapons & Tools
B0006AWVQU,28,4.5,The circus of Dr. Lao (Compass books)
B00086WUFE,3,4.666666666666667,Religion and the rise of capitalism: A historical study (Holland memorial lectures)
081296683X,207,4.096618357487923,Girls' Poker Night: A Novel of High Stakes
156010127X,2,5.0,Marker Rendering (Artist's Library)
B00005W9O9,13,4.461538461538462,The little flowers of Saint Francis of Assisi
B00085HC30,1,5.0,"Applied eugenics, (Social science text-books)"
189228474X,1,4.0,Taps and Sighs
B0006BZ84G,3,4.666666666666667,Journey outside
1565121473,12,4.083333333333333,Pie Every Day: Recipes and Slices of Life
0834802759,2,5.0,Zen For Cats: Teachings Of The Zen Cat Masters
B0007HNJFO,1,5.0,The religions of the oppressed
067188641X,13,3.3846153846153846,Certain Trumpets: The Call of Leaders (Cassette)
0300093330,1,3.0,Renaissance & Reformation: The Intellectual Genesis
B000GRRDX4,154,4.545454545454546,Little House on the Prairie
9771704540,2,5.0,"In Quest of Words and Legal Terms of Common Origins: Ancient Egyptian, Arabic, Indo European and Turkish Cognates"
0385607024,4,3.75,The Prester Quest
0752876813,52,3.9615384615384617,Copper Beech
B000NQGQ4A,1,5.0,Proper Job : The Autobiography of an Actor's Actor
0930462513,2,1.5,Liberating Planet Earth: An Introduction to Biblical Blueprints
B000O0AGXC,11,4.0,The Travels of William Bartram
B000K09GZK,5,3.8,Fortune's Lady
B000CQD4OG,92,4.65934065934066,Kon-tiki
0819184705,8,4.5,A Short Course in the Secret War
B0007DVJBO,1,1.0,D.H. Lawrence: novelist (A Clarion book)
0870042580,3,4.0,Nevada's Black Rock Desert
0673392643,2,4.0,Copy Write: Basic Writing Through Controlled Composition
0140449701,13,4.153846153846154,Rashomon and Seventeen Other Stories (Penguin Classics)
1595710957,3,5.0,Prescription for a Winning Sales Force Incentive Plan
1889102172,29,4.607142857142857,"Asking: A 59-Minute Guide to Everything Board Members, Volunteers, and Staff Must Know to Secure the Gift"
8401805295,2,5.0,Sangre y arena (Spanish Edition)
0071377956,5,3.6,After the Storm : True Stories of Disaster and Recovery at Sea
0749309903,13,4.6923076923076925,The Gnole
0830721533,1,5.0,Raising Kids to Love Jesus: A Biblical Guide for Parents
0312326726,8,4.25,Face Your Fear: Living with Courage in an Age of Caution
0887295967,5,3.8,Insight Guide to Ecuador (Insight Guides Ecuador)
B00085QERA,9,4.555555555555555,Letters from a Self-Made Merchant to His Son
0884861899,1,3.0,The New Pencil Pastimes Book of Word Games
1557869405,40,4.435897435897436,"Spiral Dynamics : Mastering Values, Leadership, and Change (Developmental Management)"
0198577842,1,4.0,Reef Evolution
190071115X,1,5.0,Down By the Jetty
0719041236,1,4.0,Women in the Victorian Art World
2020107090,1,5.0,La logique de l'honneur: Gestion des entreprises et traditions nationales (Sociologie) (French Edition)
0205173470,2,2.5,Ethics and College Student Life
B000FMRQIM,3,5.0,High Rollers: Inside the Savings and Loan Debacle
0785756221,6,4.5,The Magic School Bus Gets Baked in a Cake: A Book about Kitchen Chemistry
9993995878,7,4.285714285714286,Carmen/Audio Cassette (Le Pare Classics)
B000PMG4BW,1,4.0,Project Management Demystified: Today's Tools and Techniques
1401302564,112,4.5181818181818185,Lies at the Altar: The Truth About Great Marriages
1887752404,7,3.5714285714285716,On Awakening & Remembering: To Know is To Be
B0006S3CPQ,2,5.0,"Records of Shelley, Byron, and the author"
0394436237,21,4.190476190476191,Mind of the South Cash
B000KFUY2E,1,5.0,"Ottoline at Garsington: Memoirs of Lady Ottoline Morrell, 1915-1918"
0802846947,1,4.0,Modernity : Christianity's Estranged Child Reconstructed
0719041228,1,4.0,Women in the Victorian Art World
006100815X,4,4.5,Errors in English and Ways to Correct Them (Harpercollins Reference Library)
0830814957,6,5.0,Hebrews (Ancient Christian Commentary on Scripture)
B000N6ARNG,7,4.857142857142857,Art & Love: an Illustrated Anthology of Love Poetry
002861724X,1,2.0,Webster's New World Spanish Grammar and Exercises
B000FMRQQY,1,5.0,Family Violence
1841764124,4,4.0,Culloden Moor 1746: The death of the Jacobite cause (Campaign)
0972594515,11,5.0,The Adventures of Sunny & The Chocolate Dog: Sunny & The Chocolate Dog Go to the Beach (Adventures of Sunny and the Chocolate Dog)
B000FO4Z7U,2,5.0,"\"Control System Power and Grounding Better Practice (\"\"Control Engineering\"\")\""
0134354575,1080,4.046860356138707,Wuthering Heights
0940985594,14,4.153846153846154,Ayurveda and Marma Therapy: Energy Points in Yogic Healing
B000I8YI4I,2,3.0,WALT DISNEY'S MOTHER GOOSE
0789501953,1,4.0,Advanced Networking Concepts
B000FO4ZCK,3,5.0,Cost-Justifying Usability
8432216976,3,5.0,El Siglo De Las Luces / a Century of Light (Spanish Edition)
0970550006,1,5.0,Walking Your Walk: A Woman's Guide to a Spirit Filled Life
0747264686,6,4.0,Domina: Murder and Intrigue in Ancient Rome (Ancient Rome Mysteries)
083061219X,1,5.0,Bax Seat: Log of a Pasture Pilot
B000KQ3FZG,1,5.0,Age of Reconnaissance
B0007DTRJA,1,3.0,"South America called them;: Explorations of the great naturalists: La Condamine, Humboldt, Darwin, Spruce"
B0008BWARM,1,1.0,The boy's Catlin: My life among the Indians
B000NV4EWQ,4,4.25,Flower Arranging (Reader's Digest Home Handbooks Ser.)
B00086G5DM,2,5.0,Gems of American architecture
0500341419,2,4.0,Architecture in North America Since 1960 Hb
0133122409,2,4.0,Starting Up
B000855VIS,13,3.3076923076923075,Birds of the West Indies
0934140618,7,4.857142857142857,Practical Solutions to Practically Every Problem: The Early Childhood Teacher's Manual
B0006R22PS,1,5.0,Managing with profound knowledge: A management process based on the Deming management theory
0814406289,5,5.0,The E-Privacy Imperative : Protect Your Customers' Internet Privacy and Ensure Your Company's Survival in the Electronic Age
1931402000,9,3.888888888888889,House on the Bluff
1874783454,1,5.0,I Learned About Flying from That
B000KV9I20,1,5.0,The Mastery of Oil Painting
0970622503,2,5.0,The Best-Known Man in the World & Other Misfits
0448431009,7,5.0,"I Hate Rules! #5 (Katie Kazoo, Switcheroo)"
0785116559,1,5.0,Marvel masterworks The Incredible Hulk From Tales To Astonish Nos. 59-79 (#39)
0863275079,1,4.0,The Book of Tara
0936185716,4,4.75,Keeping Your Child Healthy With Chinese Medicine: A Parent's Guide to the Care & Prevention of Common Childhood Diseases
B000ASRO88,1,3.0,The Small Mine
B000NUELAW,50,4.28,Lost
3110182653,1,5.0,Reconceptualising Conversion (Beihefte Zur Zeitschrift Fur Die Neutestamentliche Wissenschaft Und Die Kunde Der Alteren Kirche)
0312856482,17,4.0,People of the Sea
B000OTNKWW,16,3.75,The Last Word on First Names: The Definitive A-Z Guide to the Best and Worst in Baby Names by America's Leading Experts
094545631X,1,5.0,Procurement Reengineering (Purchasing Excellence Series)
B000C0QS7W,1,5.0,Cc: C Is for Cookie (Sesame Street ABCs)
0415929148,4,4.5,The Crusades: Islamic Perspectives
0471471410,13,4.0,The Morningstar Guide to Mutual Funds: 5-Star Strategies for Success
0393318400,15,3.6666666666666665,Man on the Flying Trapeze: The Life and Times of W. C. Fields
0968324606,2,5.0,From Couch Potato to Baked Potato
B000OVEL7S,6,4.2,Christmas Conversation Piece
1864502134,5,3.6,"Lonely Planet Turkey, 7th Edition"
0387400834,1,4.0,Using SPSS for Windows: Data Analysis and Graphics
B0007DDYSU,3,5.0,Theory and history;: An interpretation of social and economic evolution
0804831459,7,4.0,The Secrets of Kalis Ilustrisimo: The Filipino Fighting Art Explained (Tuttle Martial Arts)
B000JMKTLY,49,2.489795918367347,Atlantis (Jack Howard)
B000OX8J7O,3,4.666666666666667,Ticket To Love
B0007J5RIO,3,4.666666666666667,Analytic dictionary of Chinese and Sino-Japanese
1878901753,4,3.75,Healing Myself: A Hero's Primer for Recovery from Trauma
B000I3HLA6,4,4.25,Judith
0915924684,1,5.0,Illuminations: Great Writers on Writing
0500016364,3,4.0,Storage (Chic Simple)
0415152836,2,2.5,The Two Pragmatisms: From Peirce to Rorty
B0006F1JWW,1,5.0,Eternaloons: The Palnik anthology
0373226195,4,5.0,Sudden Engagement (The Taylor Clan)
B00088H4OE,2,3.0,Illustrations of the book of Job (The illustrated pocket library of plain and coloured books)
B0006DJBMY,26,3.923076923076923,"Release of fibrous glass fibers into the airstream from insulated air conditioning ductwork and its potential health hazards (Technical publication / ... University, Dept. of Construction Management)"
0764177834,3,3.6666666666666665,Italian On the Go with Audiocassettes: A Level One Language Program (On the Go Language Learning Programs)
0451164032,2,4.5,The Infamous Rake (Regency Romance)
0896586871,2,5.0,Eric Sloane's AbCs of Early Americana
0964824701,3,4.666666666666667,Mightier Than the Sword: Powerful Writing in the Legal Profession/Legal
0892280751,4,4.75,The Threshold Covenant
0373099398,4,4.25,Marriage On Demand (Hometown Hearbreakers) (Silhouette Special Edition)
B0007ES132,1,5.0,Abigayil: The Story of the Cat at the Manger
B0006WL1NW,1,5.0,Unfolding the Revelation: Evangelistic Studies for Public Presentation
0674022734,1,2.0,"Practices of the Sentimental Imagination: Melodrama, the Novel, and the Social Imaginary in Nineteenth-Century Japan (Harvard East Asian Monographs)"
B0007GR8N4,18,4.833333333333333,"Story of a secret state,"
0763717150,6,3.0,Outdoor Emergency Care: Comprehensive Prehospital Care for Nonurban Settings
0940748967,3,5.0,Connecticut Railroads: An Illustrated History (Second Printing with 1989 Addendum)
1570713316,5,4.4,How to Negotiate Real Estate Contracts (Complete Book of Real Estate Contracts)
060980281X,32,4.125,The Consumer's Guide to Effective Environmental Choices: Practical Advice from The Union of Concerned Scientists
1572643536,17,3.235294117647059,Hebrew Tutor
0486223728,7,4.428571428571429,Complete String Quartets (Dover Chamber Music Scores)
B000QAVWJC,2,3.5,The Addams Family
B000GWLQMI,6,3.3333333333333335,Gambler in Love
B000K6PTOG,1,4.0,Anzio: The Gamble That Failed
1594720371,7,4.428571428571429,Spycraft Roleplaying Game Version 2.0
1417968494,1,2.0,Scriptural and Secular Prophecies Pertaining to the Last Days Including Prophecies by Members of The Church of Jesus Christ of Latter Day Saints
013536664X,1,5.0,Light and Lighting in Photography
0500016356,5,3.2,Chic Simple: Nursery
044032453X,3,5.0,Fragments of Isabella
0967821304,4,4.75,Roses in the Southern Garden
188211406X,2,5.0,GNU Emacs Manual Version 20
B000QB50T4,9,4.333333333333333,Wealth In Families
B000J0JQ9M,1,4.0,"A DISTANT CHALLANGE The U.S. Infantryman in Vietnam, 1967-1972"
1883273005,1,3.0,Vision of the Eagle
B0007283XW,28,4.357142857142857,Overlord: D-Day and the battle for Normandy (Leather-bound library of military history)
8881582317,1,5.0,Toyo Ito: Blurring Architecture 1971-2005
0802773818,2,4.5,"Hiring Contractors Without Going Through Hell: How to Find, Hire, Supervise, and Pay Professional Help"
0521319870,2,3.5,Scaling: Why is Animal Size so Important?
156791215X,17,3.5294117647058822,Where Trouble Sleeps
0931297001,2,4.5,Cruising Chef Cookbook
0766146359,1,5.0,Turkish Fairy Tales and Folktales
0314930000,3,4.666666666666667,Organic Chemistry
1572313501,11,3.0,"ActiveX Controls Inside Out, with CD"
B0007G3BDA,1,5.0,Cumorah--where?
B000855V5Q,7,4.571428571428571,Old Rose and Silver
B0007IT3JY,23,3.347826086956522,"Towards a new architecture,"
0486282155,4,4.5,Short Stories (Dover Thrift Editions)
B0006OZ9WE,1,5.0,The airline career and interview manual
B0006WBZG0,9,4.625,The Life of Jesus (A New Edition of the Classic Work about the Greatest Man Who Ever Lived)
073911266X,1,5.0,"Partners in Wonder: Women and the Birth of Science Fiction, 1926-1965"
0736902848,1,5.0,Love Beyond Words
1557046662,4,5.0,Yes: Screenplay and Notes
B0007JKF5E,1,5.0,The Rhymney Railway (The Oakwood library of railway history)
0805423877,10,3.6,Letters to Timothy: A Handbook for Pastors
B00005X53N,2,5.0,We have eaten the forest : the story of a Montagnard village in the Central Highlands of Vietnam
1578565820,46,4.782608695652174,The Ministry of Motherhood: Following Christ's Example in Reaching the Hearts of Our Children
B0006BZ8C8,1,2.0,Weather and life;: An introduction to biometeorology
0883855208,3,4.666666666666667,Julia: A Life in Mathematics (Spectrum)
0842023151,2,4.5,"Germans to America: Lists of Passengers Arriving at U.S. Ports, Vol. 1: Jan. 2, 1850-May 24, 1851"
0689871376,7,4.857142857142857,Black Storm Comin'
0743492595,11,4.2727272727272725,Breaking the Time Barrier: The Race to Build the First Time Machine
0854565434,139,4.693430656934306,My Family and Other Animals
1932219374,1,5.0,The Two Gentlemen of Verona (Arkangel Shakespeare)
0812039521,3,1.6666666666666667,Chow Chows (Barron's Pet Owner's Manual)
0881505315,2,3.5,"50 Hikes in South Florida: Walks, Hikes, and Backpacking Trips in the Southern Florida Peninsula, First Edition"
B0006RRKJG,1,5.0,The Jewish response to missionaries: Counter-missionary handbook
B0007K0AF8,4,4.75,"An essay on man ;: An introduction to a philosophy of human culture,"
1564584712,2,4.5,Atlas of Ancient Worlds: A Pictorial Atlas of Past Civilization
0802151310,5,4.8,"First Love and Other Shorts (Beckett, Samuel)"
1553800117,5,4.8,No Time to Mourn
B000HN0RSK,19,3.4210526315789473,The Last Rogue
1589090780,3,5.0,Don't Let the Cat Get Your Wig... and Other Things the Oncologist Never Told You
0671775855,6,3.5,Brain Trust
006026747X,25,4.32,Dragon of the Lost Sea
B000CPMHQS,7,2.142857142857143,Understanding Tolkien And The Lord Of The Rings
0977191311,5,3.4,Deadly Will: A Deadly Past Mystery (Deadly Past Mystery series)
0609802895,2,4.0,Living Language Diccionario de Espaol
B0006OW2DI,1,5.0,The data handbook: A guide to understanding the organization and visualization of technical data
0521646170,3,4.0,Cross-Cultural Psychology: Research and Applications
1555132421,1,5.0,Best-Loved Bible Stories
0671610139,2,4.5,"A Visit from the Footbinder, and Other Stories"
B0007IYYFM,1,5.0,The mountains have a secret
B0006F6ISC,3,4.333333333333333,Effective legal negotiation and settlement
0833553801,163,4.209876543209877,This Boy's Life (Turtleback School & Library Binding Edition)
0140241418,2,3.0,"Birth over Thirty-Five: The Practical, Reassuring Guide to the Joys and Challenges"
B000MZW380,1,5.0,La Regle de Quatre
0205319637,3,5.0,Literature-Based Reading Activities (3rd Edition)
1875889558,1,4.0,Making Effective Media Happen
1901341003,7,4.0,The Schubert Song Companion
0895778726,8,5.0,The Bible through the Ages
B000GSM3TM,1,2.0,From Foal to Full-Grown
0805026223,3,4.333333333333333,"The Encyclopedia of the Victorian World: A Reader's Companion to the People, Places, Events, and Everyday Life of the Victorian Era (Henry Holt Reference Book)"
0967004004,1,5.0,Contemporary American Indian Beadwork: The Exquisite Art
B0007H3W9C,4,4.0,A crystal age (Armed Services edition)
0895867834,1,1.0,Childrens Parties
B0007GS4SM,1,5.0,Dancing star: The story of Anna Pavlova
B0006BV58Y,1,5.0,"Brother Fred Chicken, superpastor"
0671043358,82,4.2926829268292686,"The FIVE TEMPTATIONS OF A CEO, THE: A Leadership Fable"
0226493547,4,4.0,Schoolteacher: A Sociological Study
0373241569,1,5.0,"Natural Born Trouble (Silhouette Special Edition, No 1156)"
0674992474,1,5.0,"Athenaeus: The Deipnosophists, Volume III, Books 6-7 (Loeb Classical Library No. 224)"
1853263680,1,4.0,Classical Dictionary (Wordsworth Collection)
092356909X,2,5.0,Sanskrit Workbook: Learning the Alphabet
B000JMKTU0,34,3.911764705882353,After the Abduction (Swanlea Spinsters)
B000JJXAAO,2,5.0,"Def Leppard Hysteria. (Melody, Lyrics, Chords)."
1413446647,1,5.0,Rubber Band Wars
B000JWIECA,1,4.0,MIDORI BRILLIANT VIOLINIST
B000JQOJ02,1,3.0,MY AUTOBIOGRAPHY.
0936185732,1,5.0,"The Treatment of Disease in Tcm: Diseases of the Eyes, Ears, Nose and"
B000KIRCHQ,1,5.0,Compendium Of Cucurbit Diseases
B000FGI2OA,3,4.666666666666667,Time Capsule 1932 - A History of The Year Condensed From The Pages Of Time
0313333998,1,5.0,Adolescent Sexuality: A Historical Handbook and Guide (Children and Youth: History and Culture)
B000Q3SMAG,1,5.0,Birds of Town and Village
B0007EV8D2,4,3.75,Nostradamus: The man who saw through time
141651080X,25,4.64,Missing in Action (Star Trek: New Frontier (Unnumbered))
0130219800,2,4.5,21 Debated: Issues in World Politics
0824521293,6,3.8,Anti-Catholicism in America: The Last Acceptable Prejudice
0704345463,3,4.0,Feel-Good Food Guide to Intuitive Eating
B00005W9Q8,11,4.818181818181818,The Little Locksmith
B000KYQMD0,1,1.0,Field Guide to Outdoor Erotica
9054960787,1,5.0,Visual Encyclopedia of Ornamental Desig (Pepin Press Design Books) (French Edition)
B0007H4S86,20,4.631578947368421,Vegetable gardening in Florida
0671720120,5,4.2,Search the Sky
1559721820,1,4.0,No Sanctuary: The True Story of a Rabbi's Deadly Affair
B000J4NGZS,1,5.0,Chic Simple Women's Wardrobe: Kim Johnson Gross and Jeff Stone
1555535518,5,3.8,Gyoergy Ligeti: Music of the Imagination
9742274045,3,5.0,"Gobler Toys: The Fun We Can't Remember (American Nostalgia that Never Was, Outrageous 50's and 60's"
B0000CMQYU,5,3.8,Maigret sets a trap
0816021848,2,5.0,"The World of Games: Their Origins and History, How to Play Them, and How to Make Them"
B0006CDYR8,1,4.0,Pickles and Jake
1564783839,1,5.0,"The Form of the City Changes Faster, Alas, than the Human Heart (French Literature Series)"
B00072PFEC,4,4.75,Raggedy Ann and the Cookie Snatcher (A Little Golden Book)
0880382449,1,4.0,Into the Maelstrom (Dungeons & Dragons Module M1)
B00087RDT6,11,4.818181818181818,The bachelor of arts: A novel
B000MAH5OC,39,3.8947368421052633,"Dogs of God: Columbus, the Inquisition, and the Defeat of the Moors"
1929049846,5,4.0,"Mobsters and Gangsters: Organized Crime in America, from Al Capone to Tony Soprano"
0684833948,4,5.0,Innovation Explosion : Using Intellect and Software to Revolutionize Growth Strategies
B000OV4WP4,6,5.0,Court of a Thousand Suns
0761142169,7,4.428571428571429,The List: A Love Story in 781 Chapters
0321011139,2,4.5,Poetry: A Longman Pocket Anthology (Longman Pocket Anthology Series)
0967313163,2,5.0,Moonspeaker (House of Moons Chronicles)
B00089JAO0,1,5.0,Wild cargo (A Lancer book)
0613769112,3,4.0,Let's Sing And Learn In Spanish
1592003397,16,4.5625,SONAR 3 Power!
0834803348,13,4.6923076923076925,A New Humanism: The University Addresses of Daisaku Ikeda
B0007DSVYW,2,3.0,The notation of medieval music
B0000CHR82,124,4.008130081300813,The Beautiful and the Damned
B0007HLRYO,17,4.176470588235294,The American political tradition and the men who made it
0964116871,5,5.0,"Eat Smart in India: How to Decipher the Menu, Know the Market Foods & Embark on a Tasting Adventure"
0803294301,1,5.0,Abraham Lincoln and His Ancestors
1840184698,1,5.0,Scottish Exodus: Travels Among a Worldwide Clan
0373226136,1,4.0,"Someone's Baby (Trueblood, Texas #1) (Harlequin Intrigue Series #613)"
B000ICTH22,209,4.538461538461538,"An Army At Dawn: [The War in North Africa, 1942-1943]"
B000MWH1VM,1,5.0,Menus for Entertaining
0415131936,1,5.0,Deconstructing History
1852854383,6,5.0,Boudica: Iron Age Warrior Queen
B000MZQ8MC,2,3.5,George C. Marshall: Statesman 1945-1959
0451036824,1,5.0,"The Beatles: Yesterday, today, and tomorrow"
0324282818,1,3.0,Our Feature Presentation: Management
0803713622,7,4.428571428571429,Behind the Secret Window
0759628971,4,4.5,Bloodlines of Tyranny
0670129526,9,4.0,"Apocalypse, Cambridge Edition"
0553270508,13,4.846153846153846,A Country Such as This
0890062374,1,,Practical Simulation of Radar Antennas and Radomes (Artech House Antenna Library)
B0006CTRNS,1,5.0,I and thou in the here and now
091868448X,13,4.769230769230769,Above Los Angeles
0471969117,2,5.0,The Internal Auditing Handbook
B000OVELPU,4,5.0,IN SEARCH OF UNICORNS
0826413919,1,2.0,Canon Law (Handbooks of Catholic Theology)
096225956X,15,3.7333333333333334,What Every Musician Needs to Know About the Body:The Application of Body Mapping to Music/G6518
B0007DWF08,1,2.0,"Plane & spherical trigonometry;: A review outline with five-place tables, exercises, examinations and answers (College outline series)"
B000Q7LI9O,2,5.0,Two Little Knights Of Kentucky
0486999270,2,1.5,Listen and Enjoy French Poetry (Cassette Edition) (Listen & Enjoy Cassettes Series)
0759628998,2,1.0,JonBenet Ramsey: The Travesty of Innocence - Now Hear the Truth
0865713677,5,4.8,Reworking Success: New Communities at the Millenium
1841764191,9,3.6666666666666665,The Vietnam War 1956-1975
B0007E5JRI,1,4.0,"Hunan harvest,"
0340870923,4,5.0,Portuguese (Teach Yourself)
B0007AY9L4,1,4.0,"Hindu manners, customs and ceremonies"
B0007HLRW6,1,1.0,Sheba (Beacon)
0520230310,2,5.0,Stories in the Time of Cholera: Racial Profiling during a Medical Nightmare
0060393475,3,5.0,The Private Adam: Becoming a Hero in a Selfish Age
B000FO4Z5M,1,5.0,"Cell Biology, Volume 2, Second Edition: A Laboratory Handbook"
0399147306,18,4.611111111111111,"Brotherhood of War: The Lieutenants, the Captains, the Majors - 3 Complete Novels"
1552042456,4,4.5,Kane (Mira)
B0007DOSNU,3,5.0,The novices of Sais
B0006C98ZU,1,4.0,"Court hustler,"
0789722518,3,4.333333333333333,Practical Linux
0812233778,1,5.0,Imagining Philadelphia: Travelers' Views of the City from 1800 to the Present
0683077414,1,5.0,Understanding Human Behavior in Health and Illness
0895244764,2,4.5,Paul Anka Songbook - Piano - Vocal
0521828651,9,4.111111111111111,Aristotle East and West: Metaphysics and the Division of Christendom
B000NJ0VHK,29,4.482758620689655,Modern Man in Search of a Soul
159196038X,2,5.0,Kisses in the Wind
0809233428,2,4.0,Classic Golf Tips
0595292542,2,4.5,Damn Bunch of Cripples: My Politically Incorrect Education in Disability Awareness
B000J0UKII,8,3.625,Gentleman Junkie: The Life and Legacy of William S. Burroughs
B000C2A6TQ,5,4.2,"Barbie: Four Decades of Fashion, Fantasy and Fun (Leather Bound)"
0800607600,5,4.2,Minister's Prayer Book
0439746620,1,5.0,Codename: Kids Next Door 2x4 Technology Handbook
0192142461,2,5.0,The New Oxford Book of English Prose
B0008B8KFS,1,2.0,Santa Claus's partner
B0008B5WUO,270,4.029739776951673,Fairy Tales Every Child Should Know
0486999211,3,3.3333333333333335,Listen & Learn Modern Greek (Dover's Listen and Learn Series)
B0007EJBRW,7,3.7142857142857144,The poorhouse fair (Crest book)
B000II6WLU,1,5.0,Roseville Pottery Collector's Price Guide plus Impressed/Embossed Index
0373225563,25,4.2,"Forgotten Lullaby (A Memory Away, No. 9 / Harlequin Intrigue, No. 556)"
0760317461,4,4.0,Suzuki GSX-R
1558587845,3,4.333333333333333,Noah's Ark
